reference_path,file_class,purpose,target_decision,target_path,migration_mode,reason,upload_safe,operator_side_only,unresolved_needed,quarantine_needed,human_review_required,facility_confirmation_required,preview_evidence_required,validator_or_gate,status_after_this_slice,classification_vocabulary
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/fondaparinux.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/fosphenytoin.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/fresh_frozen_plasma.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/furosemide.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/glucose.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/glycerol.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/haloperidol.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/hydrocortisone.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/hydromorphone.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/hypertonic_saline_class.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/idarucizumab.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/insulin_class.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/ketamine.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/labetalol.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/lacosamide.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/lactulose.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/lamotrigine.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/landiolol.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/lansoprazole.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/levetiracetam.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/02_DRUG_PROFILES_SAFE_KNOWLEDGE/pmda_unresolved_profiles/levofloxacin.md,drug_profile_unresolved,pmda_unresolved_drug_profile,retain_as_reference_unresolved_template,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_unresolved,profile remains unresolved and must not be copied into target knowledge without target-side PMDA confirmation | m2_slice_c: no TARGET copy; integrated drug-profile layer and Runbook Commit 1-9 required.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,m2_non_port_recorded_pending_operator_review,unresolved_do_not_export
